ID,Usuario,Texto,Fecha,Num.Retweets,Num.Favoritos,Mentions,Hashtags,URLs
1243728506070216705,Ange00721084,QUÉ VERGÜENZA TODA LA GENTE QUE ANDA EN LA CALLE. LUEGO SE CONTAGIAN Y COLAPSA EL SISTEMA Y ES CULPA DEL ESTADO #COVIDー19 #QuedateEnCasa #CostaRica #coronavirus,Sat Mar 28 02:35:57 +0000 2020,0,0,,#COVID #QuedateEnCasa #CostaRica #coronavirus,
1243723433948655617,JulioCordoba, Para el personal de salud. Para los policías. Funcionarios judiciales que hacen posible la Justicia. Quienes pudiendo salir nos quedamos en casa para aplanar la curva. #coronavirus #CostaRica ,Sat Mar 28 02:15:48 +0000 2020,19,58,,#coronavirus #CostaRica,
1243718338817208320,MariaPskloud,"El sol también sale para ti, solo tienes que abrir la ventana #NoSalgasDeCasa #Emprendimiento #Emprendedores #Pskloud #GentePskloud #Sabado #ActitudMillonaria #tecnologia #GentePremiumSoft #Mérida #maracaibo #panama #coronavirus #aislamiento #teletrabajo #Colombia #CostaRica ",Sat Mar 28 01:55:33 +0000 2020,0,0,,#NoSalgasDeCasa #Emprendimiento #Emprendedores #Pskloud #GentePskloud #Sabado #ActitudMillonaria #tecnologia #GentePremiumSoft #M #maracaibo #panama #coronavirus #aislamiento #teletrabajo #Colombia #CostaRica,
1243712046765662208,GonzalezBready,ÚLTIMA HORA: #CostaRica registra 32 nuevos casos de #coronavirus y la cifra total se eleva a 263. ,Sat Mar 28 01:30:33 +0000 2020,0,0,,#CostaRica #coronavirus,
1243703159710760961,TheBest72925650,The Weeknd - After Hours (REACCION/REVIEW) https://youtu.be/LizyGgyMseA vía @YouTube #hiphop #rap #trap #music #musica #brasil #mexico #album #youtube #costarica #coronavirus #cuba ##usa #spotify #ZonaUrban4Ever #colombia #TheWeeknd #AfterHours #cov19 #cov2019 #quarantinelife,Sat Mar 28 00:55:14 +0000 2020,0,3,@YouTube,#hiphop #rap #trap #music #musica #brasil #mexico #album #youtube #costarica #coronavirus #cuba #usa #spotify #ZonaUrban4Ever #colombia #TheWeeknd #TheWeeknd #AfterHours #AfterHours #cov19 #cov2019 #quarantinelife,https://youtu.be/LizyGgyMseA
1243700329369284608,manesway,MUY importante leer este excelente articulo escrito por el historiador Yuval Harari: el mundo después de corona virus #CostaRica #coronavirus ,Sat Mar 28 00:44:00 +0000 2020,1,1,,#CostaRica #coronavirus,https://www.ft.com/content/19d90308-6858-11ea-a3c9-1fe6fedcca75
1243673104368443393,M2Porcelanato,#Actualización #CostaRica registra 263 casos positivos de #coronavirus #covid19.,Fri Mar 27 22:55:49 +0000 2020,0,0,,#Actualizaci #CostaRica #coronavirus #covid19,https://twitter.com/AlertaNews24/status/1243621874539454464
1243671984199864322,birdhouse_snaps,#photooftheday #bhfyp #costarica #friday #coronavirus #socialdistancing #washyourhands #takecareofyourself #quarantine,Fri Mar 27 22:51:21 +0000 2020,1,1,,#photooftheday #bhfyp #costarica #friday #coronavirus #socialdistancing #washyourhands #washyourhands #takecareofyourself #quarantine,
1243667609641463811,marcofallas,#QuedateEnCasa #coronavirus #COVID2019 #latam #COVID19 #covid19cr #CostaRica #Espanacoronavirus Echa un vistazo a este COVID 19 Información en Español canal de Zello.,Fri Mar 27 22:33:59 +0000 2020,0,0,,#QuedateEnCasa #coronavirus #COVID2019 #latam #COVID19 #covid19cr #CostaRica #Espanacoronavirus,https://zello.me/k/gNvLr
1243662394569773056,gbassu,Safety is everything! Especially when delivering assistance to refugees and asylum seekers. During #Coronavirus our team in #CostaRica take every precaution to keep refugees and themselves safe. #EveryOneCounts #COVID19,Fri Mar 27 22:13:15 +0000 2020,4,17,,#Coronavirus #CostaRica #EveryOneCounts #COVID19,
1243658265084465158,100noticiasni,"#Internacionales| El Ministerio de Seguridad Pública de #CostaRica, anunció nuevas medias sanitarias en prevención al #coronavirus en el país, a partir del fin de semana harán más restricciones vehículares en todas las carreteras ",Fri Mar 27 21:56:51 +0000 2020,14,25,,#Internacionales #CostaRica #coronavirus,https://100noticias.com.ni/internacionales/99675-costa-rica-restriccion-vehicular/
1243657943234613248,TicoTrafico,(@dayanabenavides) Fila para entrar a Pali #CostaRica Restriccion en el número de personas que ingresan #COVID19 #Covid_19 #coronavirus #QuedateEnCasa,Fri Mar 27 21:55:34 +0000 2020,2,0,@dayanabenavides,#CostaRica #COVID19 #Covid_19 #coronavirus #QuedateEnCasa,
1243657917519269890,dayanabenavides,Fila para entrar a Pali #CostaRica Restriccion en el número de personas que ingresan #COVID19 #Covid_19 #coronavirus #QuedateEnCasa @TicoTrafico @CNNEE pic.twitter.com/FosUKQiRuS,Fri Mar 27 21:55:28 +0000 2020,0,0,@TicoTrafico @CNNEE,#CostaRica #COVID19 #Covid_19 #coronavirus #QuedateEnCasa,
1243652876217483264,siemprelapaznic,#Costarica registra 32 nuevos casos de #coronavirus y la cifra total se eleva a 263 ,Fri Mar 27 21:35:26 +0000 2020,0,0,,#Costarica #coronavirus,
1243652816842952705,radionoticiashn,#RadioNoticiasFM #Honduras I N T E R N A C I O N A L El Gobierno de #CostaRica planea recorte en el gasto público e impuestos a salarios por crisis de #coronavirus ,Fri Mar 27 21:35:12 +0000 2020,0,0,,#RadioNoticiasFM #Honduras #CostaRica #coronavirus,
1243652032654909448,H2OStewards,It's time to change and do things well for us and the world. #watercolor #water #coronavirus #covid_19 #costarica #wastewater #healthy #healthywater,Fri Mar 27 21:32:05 +0000 2020,3,7,,#watercolor #water #coronavirus #covid_19 #costarica #wastewater #healthy #healthywater,
1243650739345534979,LaSandino,"#AlDía #CostaRica registra 32 nuevos casos de #coronavirus, elevando la cifra a un total de 263. ",Fri Mar 27 21:26:56 +0000 2020,1,1,,#AlD #CostaRica #coronavirus,
1243637693415858176,InfoNodal,#Coronavirus | Presidente de #CostaRica pide a organismos internacionales asistencia económica excepcional y suspensión de pagos de deuda ,Fri Mar 27 20:35:06 +0000 2020,14,10,,#Coronavirus #CostaRica,https://tr.im/1d9cJ
1243636177191800838,SuumConsulting,COVID-19 Overview Costa Rica al 27/03/20 #QuedateEnCasa #CostaRica #coronavirus #covid19 #Datavisualization #suumconsulting,Fri Mar 27 20:29:04 +0000 2020,1,1,,#QuedateEnCasa #CostaRica #coronavirus #covid19 #Datavisualization #suumconsulting,
1243632599207198720,hidrobagcr,"Toma la decisión por los tuyos y por ti de quedarte en casa, cuídate, cuídalos. . . . #QuedateEnCasa #27marzo #hidrobag #planeta #biodegradable #empresa #costarica #puravida #sanjose #crisis #hogar #familia #coronavirus #URGENTE #noplastico #medioambiente #planeta",Fri Mar 27 20:14:51 +0000 2020,0,3,,#QuedateEnCasa #27marzo #hidrobag #planeta #biodegradable #empresa #costarica #puravida #sanjose #crisis #hogar #familia #coronavirus #URGENTE #noplastico #medioambiente #planeta,
1243630570858577923,criskotsu,"#COVID19 Costa Rica Total: 263 confirmed cases -241 nationals/20 foreigners -9 hospitalized, 5 intensive care 2786 tested (557 per million) 3 recovered 2 dead #coronaviruscostarica #coronavirus #CoronavirusPandemic #coronaviruscentroamerica #coronaviruslatinoamerica #costarica",Fri Mar 27 20:06:48 +0000 2020,0,0,,#COVID19 #coronaviruscostarica #coronavirus #CoronavirusPandemic #coronaviruscentroamerica #coronaviruslatinoamerica #costarica,
1243629767972270080,Gyyynaf,#CostaRica #Coronavirus #QuedateEnCasa,Fri Mar 27 20:03:36 +0000 2020,0,1,,#CostaRica #Coronavirus #QuedateEnCasa,https://twitter.com/ameliarueda/status/1243622327587348492
1243624009717166087,RicardoSomarri7," #AHORA I #CostaRica reportó este viernes el total de 263 casos positivos de #Coronavirus o #Covid_19. 142 son hombres y 121 mujeres, 241 nacionales y 20 extranjeros.",Fri Mar 27 19:40:43 +0000 2020,0,0,,#AHORA #CostaRica #Coronavirus #Covid_19,
1243622797601124358,radio_sucre700, | Ascienden a 263 los casos confirmados de #coronavirus en #CostaRica #SucreEnLaNoticia,Fri Mar 27 19:35:54 +0000 2020,0,0,,#coronavirus #CostaRica #SucreEnLaNoticia,
1243621580976029696,COVIDINFO4,COSTA RICA 𝗡𝗘𝗪: - Cases: 0 - Deaths: 0 #CostaRica #COVID19 #CORONAVIRUS #CORONACRISIS #StayAtHome,Fri Mar 27 19:31:04 +0000 2020,0,0,,#CostaRica #COVID19 #CORONAVIRUS #CORONACRISIS #StayAtHome,
1243617432440197120,Presidentes2022,"No sé, si en mi país #chile se puede hacer! #covid19chile #CoronaVirusEnChile #coronavirus #LaMarchaSorpresa #QuedateEnLaCasa #QuedateEnCasa En #CostaRica presidente Sí. ",Fri Mar 27 19:14:35 +0000 2020,0,0,,#chile #covid19chile #CoronaVirusEnChile #coronavirus #LaMarchaSorpresa #QuedateEnLaCasa #QuedateEnCasa #CostaRica,https://twitter.com/CarlosAlvQ/status/1243614261441675268
1243617091544059904,KathDRomero,"Desafortunadamente, siempre va a ser más fácil para un Gobierno con compromisos previamente adquiridos, tocar los salarios de su pueblo que las ganancias de capital de quienes finaciaron sus campañas políticas #coronavirus #costarica",Fri Mar 27 19:13:14 +0000 2020,0,4,,#coronavirus #costarica,
1243610578503024640,rajuelcr,Excelente animación tica sobre la pandemia #QuedateEnCasa #coronavirus #COVID19 #CostaRica #aplanarlacurva #astenia,Fri Mar 27 18:47:21 +0000 2020,0,0,,#QuedateEnCasa #coronavirus #COVID19 #CostaRica #aplanarlacurva #astenia,https://youtu.be/CL2iZ7NnOs0
1243593899299475456,radioworldsv,"Pandemia de #coronavirus en Centroamérica golpea más en #Panamá y #CostaRica, donde hay más casos confirmados y fallecidos. #Nicaragua y #ElSalvador son los menos afectados en la región",Fri Mar 27 17:41:05 +0000 2020,0,0,,#coronavirus #Panam #CostaRica #Nicaragua #ElSalvador,
1243588023545147392,Juriscucho,"Vía @JMilei ""varios se están dando cuenta de la boludez que es el keynesianismo. Si estamos todos encerrados sin producir y el Gobierno aumenta el gasto público financiado con emisión habrá un caos inflacionario. Ley de Say: 6 - Keynes: 0"" #coronavirus #CostaRica",Fri Mar 27 17:17:44 +0000 2020,0,1,@JMilei,#coronavirus #CostaRica,
1243584270347665409,simonpregonero1,"""La procesión avanza por dentro"" en #Venezuela. Definitivamente la ""Banda de los Soles"" tiene sus días contados y sin invasión extranjera. #USA #Colombia #Aruba #Brasil #Miami #Argentina #Peru #Mexico #Panama #Costarica #RepublicaDominocana #CuandoEstoSeAcabe #coronavirus #OEA",Fri Mar 27 17:02:49 +0000 2020,1,1,,#Venezuela #USA #Colombia #Aruba #Brasil #Miami #Argentina #Peru #Mexico #Panama #Costarica #RepublicaDominocana #CuandoEstoSeAcabe #coronavirus #OEA,https://twitter.com/uguelo/status/1243527854039564288
1243583107695083529,marcelacanterov,"Más de 20 mil muertos y 500 mil casos confirmados por #COVID19, en todo el mundo, informa hoy OMS. En varios países, comenzó el estudio de fármacos candidatos a curar la infección causada por este nuevo tipo de #coronavirus. En #CostaRica, el @msaludcr aguardará esos resultados",Fri Mar 27 16:58:12 +0000 2020,0,0,@msaludcr,#COVID19 #coronavirus #CostaRica,
1243582502100439040,_ALIDE_,#CostaRica | @BCIE_Org otorga crédito de $90 millones a @bnmascerca y a #BCR para apoyo al sector productivo por #coronavirus Conozca más: https://bit.ly/3dyIMoA,Fri Mar 27 16:55:47 +0000 2020,1,1,@BCIE_Org @bnmascerca,#CostaRica #BCR #coronavirus,https://bit.ly/3dyIMoA
1243582183706591236,jafetd61,"Y si en vez de hacer turismo internacional, nos quedamos en nuestro pais y apoyamos a la industria del turismo? Cuando todo esto pase el turismo costarricense va a necesitar de nuestra ayuda, no dejemos que caiga nuestra marca más importante como pais #CostaRica #Coronavirus",Fri Mar 27 16:54:31 +0000 2020,0,0,,#CostaRica #Coronavirus,
1243580677691490309,noraisa,"#CostaRica has taken a remarkable approach to #coronavirus case finding, test-taking, care, strong political leadership, engaging population #who",Fri Mar 27 16:48:32 +0000 2020,0,0,,#CostaRica #coronavirus #who,http://www.theguardian.com/world/live/2020/mar/27/coronavirus-live-news-update-us-infections-outnumber-china-uk-deaths-europe-global-cases-number-500000-latest-updates?CMP=share_btn_tw&page=with:block-5e7e2c768f08af215f6fca17#block-5e7e2c768f08af215f6fca17
1243579928634896385,jktico,"Apuntes en tiempos de cuarentena. DEBERÍAMOS DE CAMBIAR LAS RUTINAS. Debemos de escuchar sólo las tres ediciones de los noticieros y luego poner música, bailar, leer y ver películas. #covid19 #coronavirus #coronaviruscr #costarica #ApuntesCovid19",Fri Mar 27 16:45:34 +0000 2020,0,1,,#covid19 #coronavirus #coronaviruscr #costarica #ApuntesCovid19,
1243571945687392256,jpplusni,"#Panamá y #CostaRica con las cifras más alarmantes de #Coronavirus en Centroamérica. DIRECTO | Mapa de contagios de COVID-19 / CORONAVIRUS en Centroamérica, en tiempo real: ",Fri Mar 27 16:13:50 +0000 2020,2,0,,#Panam #CostaRica #Coronavirus,https://www.youtube.com/watch?v=jRZPaRRNDFg
1243541111953645572,RutaDeLuz,#Coronavirus #España #Belice #México #PuertoRico #Guatemala #CostaRica #Honduras #Panamá #Ecuador #Perú #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #Canadá #EstadosUnidos #QuedateEnCasa #Es #Mx #Italia #Madrid #Barcelona #Hoy,Fri Mar 27 14:11:19 +0000 2020,3,2,,#Coronavirus #Espa #Belice #M #PuertoRico #Guatemala #CostaRica #Honduras #Panam #Ecuador #Per #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #Canad #EstadosUnidos #QuedateEnCasa #Es #Mx #Italia #Madrid #Barcelona #Hoy,
1243536504271638528,diplomaticosCR,#AplausoSolidario #CostaRica Hoy 27 de marzo 8:00 pm #CoronaLockdown #coronavirus #COVID19 #Covid_19 #cuarentena,Fri Mar 27 13:53:01 +0000 2020,0,0,,#AplausoSolidario #CostaRica #CoronaLockdown #coronavirus #COVID19 #Covid_19 #cuarentena,https://twitter.com/HablandoClaroCR/status/1243341474969923586
1243535857627344901,jktico,Apuntes en tiempos de cuarentena. SOMOS PROTAGONISTAS DE UN DRAMA de 'cinéma vérité' cuyo final desconocemos porque se escribe todos los días al capricho del guionista. #covid19 #coronavirus #coronaviruscr #costarica,Fri Mar 27 13:50:26 +0000 2020,0,0,,#covid19 #coronavirus #coronaviruscr #costarica,
1243528746218520576,webdelgatonegro,Así es!!! A quién más le ha pasado???? #quedateencasa #cuarentena #coronavirus #covid19 #yomequedoencasa #venezuela #argentina #chile #panama #costarica #españa #mexico #memes #humor #chistes #witchesmemes #wicca #pagan #brujo #witch #wiccan… https://ift.tt/2UnzYKp,Fri Mar 27 13:22:11 +0000 2020,1,2,,#quedateencasa #cuarentena #coronavirus #covid19 #yomequedoencasa #venezuela #argentina #chile #panama #costarica #espa #mexico #memes #humor #chistes #witchesmemes #wicca #pagan #brujo #witch #wiccan,https://ift.tt/2UnzYKp
1243523673237184513,ExpatExchange,Will expats in Costa Rica lose their residency if they leave the country? A Shocking Statement from the country's Ministry for Public Security has expats talking: https://bit.ly/2ya9XWr @usembassysjo @usambassadorcr #expat #costarica #coronavirus #michaelsoto,Fri Mar 27 13:02:01 +0000 2020,0,0,@usembassysjo @usambassadorcr,#expat #costarica #coronavirus #michaelsoto,https://bit.ly/2ya9XWr
1243500514626555907,ACLEDINFO,"For the second week in a row, families held protests calling for schools to suspend classes in #CostaRica as the number of confirmed #coronavirus cases increased around the country. ",Fri Mar 27 11:30:00 +0000 2020,0,1,,#CostaRica #coronavirus,https://acleddata.com/2020/03/25/regional-overview-central-america-and-the-caribbean15-21-march-2020/
1243495971021099008,signopregunta,"¿A qué se debe que #Panama tenga muchos más contagiados que #CostaRica, compartiendo frontera y con una población un poco más pequeña? #coronavirus ¿Se están haciendo un numero parecido de pruebas en cada país? @easvat",Fri Mar 27 11:11:57 +0000 2020,0,0,@easvat,#Panama #CostaRica #coronavirus,
1243442897963417600,signopregunta,"Después de la crisis sanitaria del #coronavirus, habrá que lidiar con un #desempleo dramático. #CostaRica #Espana #EEUU @OIT_AmerCentral",Fri Mar 27 07:41:03 +0000 2020,0,0,@OIT_AmerCentral,#coronavirus #desempleo #CostaRica #Espana #EEUU,
1243424349899460610,MouseAndWeens,New episode! http://bit.ly/mwEp73 Mouse’s birthday and Weens’ Costa Rica adventures...all during this coronavirus outbreak?! Come laugh- even cry- with us. We’re all in this together! #coronavirus #CostaRica #travelban #COVID #homeschool #parents #podcast,Fri Mar 27 06:27:21 +0000 2020,1,1,,#coronavirus #CostaRica #travelban #COVID #homeschool #parents #podcast,http://bit.ly/mwEp73
1243415669032382465,IPMasticard,Cómo sienten la conciencia los Accionistas de #FIFCO en #CostaRica y la Emilia Navas @FiscaliaCR cada vez que se toman una #pepsi ó al comer un #tacobell ? les remorderá el alma por haber usurpado y violentado los #DDHH de #MastiCard™ @FIFCOCR #COVID19 #coronavirus 0004,Fri Mar 27 05:52:51 +0000 2020,0,0,@FiscaliaCR @FIFCOCR,#FIFCO #CostaRica #pepsi #tacobell #DDHH #MastiCard #COVID19 #coronavirus,
1243415347518038017,IPMasticard,@FIFCOCR @pepsi por aquí esperando la debida compensación por los años que USURPARON la Marca® #MastiCard™ #IP en las sodas @tacobell en #CostaRica #FIFCO #COVID19 #pepsi #tacobell #Coronavirus @SecPompeo #EEUU #OMPI @FiscaliaCR @asambleacr @presidenciacr 000060,Fri Mar 27 05:51:35 +0000 2020,0,0,@FIFCOCR @pepsi @tacobell @SecPompeo @FiscaliaCR @asambleacr @presidenciacr,#MastiCard #IP #CostaRica #FIFCO #COVID19 #pepsi #tacobell #Coronavirus #EEUU #OMPI,
1243366488632741894,M2Porcelanato,#Actualización #CostaRica reporta 231 infectados de #coronavirus #covid19.,Fri Mar 27 02:37:26 +0000 2020,0,0,,#Actualizaci #CostaRica #coronavirus #covid19,https://twitter.com/AlertaNews24/status/1243256120573034497
1243365380896075777,K1_B31G1,"An example of stupid and amateur #phishing #attack by Email during the #coronavirus outbreak in more infected countries such as #Iran and #Italy, which faced face mask deficiencies. The sender isn't stupid enough? 10 million pieces per day? #Coopeagri #CostaRica #Market360",Fri Mar 27 02:33:02 +0000 2020,0,1,,#phishing #attack #coronavirus #Iran #Italy #Coopeagri #CostaRica #Market360,
1243349206569496578,sg_sica,"En la Reunión Virtual de los Ministros de Relaciones Exteriores de #Honduras #Belize #Guatemala #Nicaragua #CostaRica #Panamá y #RepúblicaDominicana sostenida hoy, 26 de Marzo, se aprobó el #PlandeContingenciaRegional contra el #Coronavirus info: https://bit.ly/3bsRfaN",Fri Mar 27 01:28:45 +0000 2020,46,57,,#Honduras #Belize #Guatemala #Nicaragua #CostaRica #Panam #Rep #PlandeContingenciaRegional #Coronavirus,https://bit.ly/3bsRfaN
1243347927826927617,mariamalia2010,"500 examenes diarios de coronavirus en CR no es suficiente. Son fundamentales los examenes rapidos hechos a la mayoria de la poblacion, por que solo Labin y Clinica Biblica mas Inciensa tiene permiso para hacer los examenes? #coronavirus #CostaRica",Fri Mar 27 01:23:40 +0000 2020,0,0,,#coronavirus #CostaRica,
1243345420270657537,mariamalia2010,Por que con 231 casos y sabiendo las limitaciones de hospitales y recursos en CR no se cierra/ limita el transporte publico entre las provincias? O se toman medidas mas fuertes o se desborda el sistema hospitalario. #CostaRica #coronavirus,Fri Mar 27 01:13:43 +0000 2020,0,0,,#CostaRica #coronavirus,
1243342986626445312,amg9847,#26Mar: Ascienden a 231 los casos de #Coronavirus en #CostaRica.,Fri Mar 27 01:04:02 +0000 2020,0,0,,#26Mar #Coronavirus #CostaRica,
1243331726580932614,iamcovid19,"CostaRica confirms 30 new #coronavirus cases, 231 total #CostaRica's Health Minister Daniel Salas said that there are 30 new confirmed coronavirus cases in the Central American nation, bringing the total number or cases to 231. #CoronavirusOubreak #COVID19",Fri Mar 27 00:19:18 +0000 2020,0,0,,#coronavirus #CostaRica #CoronavirusOubreak #COVID19,
1243325406792560643,RutaDeLuz,#RecesoAlCoronavirus/ #España #Belice #México #PuertoRico #Guatemala #CostaRica #Honduras #Panamá #Ecuador #Perú #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #QuedateEnCasa #Es #Mx #Italia #Coronavirus ,Thu Mar 26 23:54:11 +0000 2020,1,0,,#RecesoAlCoronavirus #Espa #Belice #M #PuertoRico #Guatemala #CostaRica #Honduras #Panam #Ecuador #Per #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #QuedateEnCasa #Es #Mx #Italia #Coronavirus,https://www.youtube.com/watch?v=JFnj40fB11c&fbclid=IwAR18hUyCoPJD4NesihHGq0Hal8trb3g20t8ZzT-LArkLlLjEFpUG9uw5OnI
1243323573349101570,TeLoCuentoNews,#26Mar Hasta el día de hoy las autoridades de #CostaRica han confirmado 231 casos de #coronavirus y 2 personas fallecidas. ,Thu Mar 26 23:46:54 +0000 2020,4,1,,#26Mar #CostaRica #coronavirus,
1243321468727046147,Fanisita7,#COVIDー19 #QuedateEnTuCasa #YoMeQuedoEnCasa #CoronaVirus #Pandemia #CostaRica #SosPlanetaTierra #CuarentenaTotal #CoronavirusCR #PorFavorQuedateEnCasa,Thu Mar 26 23:38:32 +0000 2020,0,0,,#COVID #QuedateEnTuCasa #YoMeQuedoEnCasa #CoronaVirus #Pandemia #CostaRica #SosPlanetaTierra #CuarentenaTotal #CoronavirusCR #PorFavorQuedateEnCasa,
1243319976376905728,theekonomista,@Jaimesancristo Paises de Latinoamérica con mas casos positivos de #Coronavirus #Brasil 2985 #Ecuador 1403 #Chile 1306 #Peru 580 #Panama 558 #Argentina 502 #Colombia 491 #RepDominicana 488 #Mexico 475 #CostaRica 231 #Uruguay 217 #Venezuela 107 #Cuba 67 #TrinidadandTobago 65,Thu Mar 26 23:32:36 +0000 2020,0,0,@jaimesancristo,#Coronavirus #Brasil #Ecuador #Chile #Peru #Panama #Argentina #Colombia #RepDominicana #Mexico #CostaRica #Uruguay #Venezuela #Cuba #TrinidadandTobago,
1243319191094124544,jhontxu,Paises de Latinoamérica con mas casos positivos de #Coronavirus #Brasil 2985 #Ecuador 1403 #Chile 1306 #Peru 580 #Panama 558 #Argentina 502 #Colombia 491 #RepDominicana 488 #Mexico 475 #CostaRica 231 #Uruguay 217 #Venezuela 107 #Cuba 67 #TrinidadandTobago 65 #Honduras 52,Thu Mar 26 23:29:29 +0000 2020,0,1,,#Coronavirus #Brasil #Ecuador #Chile #Peru #Panama #Argentina #Colombia #RepDominicana #Mexico #CostaRica #Uruguay #Venezuela #Cuba #TrinidadandTobago #Honduras,
1243311770032148482,casiliteral,"Quería escribir sobre las mujeres escritoras, hablar de #Centroamérica. No me sale. Así empezará mi nueva columna en @casiliteral: como un listado de intenciones. Entonces llega el #coronavirus a #CostaRica. Por Diana Campos Ortiz #PorSiNoLoViste",Thu Mar 26 23:00:00 +0000 2020,0,1,@casiliteral,#Centroam #coronavirus #CostaRica #PorSiNoLoViste,https://casiliteral.com/arquitectura-fantastica/disciplinada-y-creativa/
1243309742098915329,birdhouse_snaps,#birds #greatkiskadee #nature #birdsofinstagram #wildlife #birdphotography #birdwatching #birding #birdlovers #naturelovers #perfection #photooftheday #bhfyp #costarica #thursday #coronavirus #socialdistancing #washyourhands #takecareofyourself #quarantine,Thu Mar 26 22:51:56 +0000 2020,1,1,,#birds #greatkiskadee #nature #birdsofinstagram #wildlife #birdphotography #birdwatching #birding #birdlovers #naturelovers #perfection #photooftheday #bhfyp #costarica #thursday #coronavirus #socialdistancing #washyourhands #washyourhands #takecareofyourself #quarantine,
1243308944220655617,JasonBH4668,#coronavirus #COVID19 #CoronavirusPandemic #CostaRica ,Thu Mar 26 22:48:46 +0000 2020,0,0,,#coronavirus #COVID19 #CoronavirusPandemic #CostaRica,
1243296428715397120,richdeman,Suben a 231 los #casosconfirmados de #COVID19 en #CostaRica #coronavirus ,Thu Mar 26 21:59:02 +0000 2020,0,0,,#casosconfirmados #COVID19 #CostaRica #coronavirus,https://ncrnoticias.com/nacionales/suben-a-231-los-casos-confirmados-de-covid-19-en-costa-rica/
1243279527566094339,MundosOcultosNF,"#CostaRica informa de 30 casos nuevos de #coronavirus, que elevan el total del país a 231 infectados. Hay 45 casos en Alajuela y 23 en San José ",Thu Mar 26 20:51:53 +0000 2020,9,19,,#CostaRica #coronavirus,
1243262012228096000,GonzalezBready,ÚLTIMA HORA: #CostaRica registra 30 nuevos casos de #coronavirus y el total asciende a 231 casos. ,Thu Mar 26 19:42:17 +0000 2020,0,0,,#CostaRica #coronavirus,
1243260970178351104,AnpdhOficial,"Esta es la incidencia del #Coronavirus en #CostaRica, los datos son proporcionados por el @msaludcr. Según los jerarcas de esta institución, se espera que los casos vayan en aumento en las próximas dos semanas.",Thu Mar 26 19:38:08 +0000 2020,2,2,@msaludcr,#Coronavirus #CostaRica,
1243259862626295808,radio_sucre700,"El Gobierno de #CostaRica, confirmó este jueves 30 nuevos casos de #coronavirus y el total ascienden a 231 contagiados. Hasta el momento, dos personas fallecieron a causa del virus #SucreEnLaNoticia",Thu Mar 26 19:33:44 +0000 2020,3,4,,#CostaRica #coronavirus #SucreEnLaNoticia,
1243259364514856960,realidad_int,#CostaRica registra 30 nuevos casos de #coronavirus y el total asciende a 231 casos.,Thu Mar 26 19:31:45 +0000 2020,0,0,,#CostaRica #coronavirus,
1243254359263260672,oclinicals,#covid19 #coronavirus #Venezuela #Nicaragua #Panama #Peru #CostaRica #ElSalvador #Colombia #Honduras #Guatemala #Argentina #workfromhome #jobonline #job #work #home #tb #lfl #jamaica,Thu Mar 26 19:11:52 +0000 2020,1,0,,#covid19 #coronavirus #Venezuela #Nicaragua #Panama #Peru #CostaRica #ElSalvador #Colombia #Honduras #Guatemala #Argentina #workfromhome #jobonline #job #work #home #tb #lfl #jamaica,
1243252921082548230,100noticiasni,#LoÚltimo Cinco centros privados en #CostaRica ya cuentan con el aval para realizar pruebas del #coronavirus Mientras en #Nicaragua el régimen no ha respondido a solicitud que hicieron Hospitales privados para realizar pruebas.,Thu Mar 26 19:06:09 +0000 2020,31,60,,#Lo #CostaRica #coronavirus #Nicaragua,
1243236594145951752,Amilcaratb,Información Actualizada Latinoamérica 26/03/2020 18:00h #coronavirus #casos #Latinoamerica #COVID19 #Brasil #Ecuador #Chile #Perú #México #Panamá #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala #Honduras,Thu Mar 26 18:01:16 +0000 2020,4,5,,#coronavirus #casos #Latinoamerica #COVID19 #Brasil #Ecuador #Chile #Per #M #Panam #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala #Honduras,
1243235988383715328,VidaAmerica,"As the Costa Rican tourism industry struggles during the coronavirus crisis, local company @ItellumCR is reaching out to try to make life easier for struggling businesses. #CostaRica #coronavirus https://www.centralamerica.com/investing/business/costa-rica-internet-company-giving-back/",Thu Mar 26 17:58:52 +0000 2020,0,0,@ItellumCR,#CostaRica #coronavirus,https://www.centralamerica.com/investing/business/costa-rica-internet-company-giving-back/
1243234953107824641,RescueCenterCR,cornavirus has taken away our visitors but not our determination. we are very thankful to the few and AWESOME volunteers still at Rescue Center Costa Rica. your motivation and help will never be forgotten! #volunteer #makeadifference #coronavirus #sux #RescueCenter #CostaRica ,Thu Mar 26 17:54:45 +0000 2020,0,0,,#volunteer #makeadifference #coronavirus #sux #RescueCenter #CostaRica,
